"","p"
"7444",0.00045
"7445",0.01505186900303
"7446",6e-04
"7447",0.00764390968508616
"7448",0.000666666666666667
"7449",0.0096723559120618
"7450",0.0287791254497137
"7451",0.00362878036995684
"7452",0.000444444444444444
"7453",0.00199307359307359
"7454",0.000222222222222222
"7455",0.000222222222222222
"7456",0
"7457",0.0609095104242163
"7458",0.00233995726495727
"7459",0.000117647058823529
"7460",0.0658461949814891
"7461",0.00655190773279009
"7462",0.000552941176470588
"7463",0
"7464",0.00502849062702004
"7465",0.0123335135452782
"7466",0.0102098344465992
"7467",0.0157816147904383
"7468",0.000222222222222222
"7469",0.000444444444444444
"7470",0.0171894744144744
"7471",0.000375
"7472",0
"7473",0.000444444444444444
"7474",0
"7475",0.031857431294196
"7476",0.00104444444444444
"7477",0.000181818181818182
"7478",0.0279619821355115
"7479",0
"7480",0.0113459933856993
"7481",0.000866666666666667
"7482",0.0326132650029709
"7483",0.01718445998446
"7484",0
"7485",0
"7486",0.0112468650200848
"7487",0.000117647058823529
"7488",4e-04
"7489",0
"7490",0.00147705627705628
"7491",0.011896995488172
"7492",0.000666666666666667
"7493",2e-04
"7494",0.000285714285714286
"7495",0
"7496",0.00352820512820513
"7497",0.00110726381461676
"7498",0.00878058689676337
"7499",6e-04
"7500",0
"7501",0.000222222222222222
"7502",0.00138888888888889
"7503",0.0172790972099796
"7504",0.031879767291532
"7505",0.0121103718177248
"7506",0.000222222222222222
"7507",0.00400876068376068
"7508",0.0155943473193473
"7509",0.0271526791835615
"7510",0.011012518037518
"7511",0.0575957198030727
"7512",0
"7513",0
"7514",0.0304372793872794
"7515",0.0135797385620915
"7516",0
"7517",0.00411111111111111
"7518",0
"7519",0.00155555555555556
"7520",0.00220112044817927
"7521",0.506148359157183
"7522",0.00514419191919192
"7523",0.00385252525252525
"7524",0
"7525",0.000166666666666667
"7526",0.00509328579916815
"7527",0
"7528",0.000765079365079365
"7529",0.000222222222222222
"7530",0.00126495726495726
"7531",0.0387359457535928
"7532",0.0799900111326582
"7533",0.0189808978603096
"7534",8.69565217391304e-05
"7535",0.00159393939393939
"7536",0.0469522026992615
"7537",0
"7538",0.692428636722755
"7539",0
"7540",0.00171919191919192
"7541",0.00417177544677545
"7542",0.0470239859813389
"7543",0
"7544",0.00890753968253969
"7545",0
"7546",0.000752136752136752
"7547",0.00717327117327117
"7548",0.000222222222222222
"7549",0
"7550",0
"7551",0.0076769413592943
"7552",0.00623737373737374
"7553",0.0337040061245943
"7554",0.000428571428571429
"7555",0
"7556",0.0015215811965812
"7557",0
"7558",0
"7559",0
"7560",0
"7561",0.0721727045829987
"7562",0
"7563",0.0108014323911383
"7564",0.00100653594771242
"7565",0
"7566",0.000888888888888889
"7567",0.00103030303030303
"7568",0.00181880341880342
"7569",0
"7570",0.00382362996480644
"7571",0
"7572",4e-04
"7573",0.0046929292929293
"7574",0.00653667443667444
"7575",0
"7576",0.0169270461564579
"7577",0.00106666666666667
"7578",0.00167598039215686
"7579",0.0179841464091464
"7580",0
"7581",0.00542370962370962
"7582",0.000837995337995338
"7583",0.987937167407756
"7584",0.000153846153846154
"7585",0.00127070707070707
"7586",0.0485742693580929
"7587",0.000444444444444444
"7588",0.000222222222222222
"7589",4e-04
"7590",0.000222222222222222
"7591",0.00976021756021756
"7592",0.000222222222222222
"7593",0.0120584986908516
"7594",0
"7595",0.00363434343434343
"7596",0.0100484848484848
"7597",0.00371406371406371
"7598",0.000393837535014006
"7599",0.00257435897435897
"7600",0.0305234944793768
"7601",0
"7602",0
"7603",0
"7604",0.21167504116111
"7605",0.000222222222222222
"7606",0.0199776750597184
"7607",0.0257337541543424
"7608",0.027085332641215
"7609",0.0373022782772783
"7610",0.00451515151515152
"7611",0.00388585858585859
"7612",0.0347903113226642
"7613",0.00173737373737374
"7614",0.0219073983206336
"7615",0.00165959595959596
"7616",0.000222222222222222
"7617",0.0336915840695252
"7618",0
"7619",0
"7620",0.0191608479755539
"7621",0.00315592463092463
"7622",0
"7623",0
"7624",0
"7625",0.0200629228614523
"7626",0.192268277310925
"7627",0.0972722166722168
"7628",0
"7629",0
"7630",0
"7631",0.000222222222222222
"7632",0.013449888999889
"7633",0.155155437733921
"7634",0
"7635",0.000444444444444444
"7636",0.000324675324675325
"7637",0.000737373737373737
"7638",0.00115555555555556
"7639",0.00396800780918428
"7640",0.001
"7641",0
"7642",0
"7643",0
"7644",0.00372467532467532
"7645",0.00334083694083694
"7646",0.00124302054154995
"7647",0
"7648",0.307330884964709
"7649",0.0127785464535464
"7650",0.000347222222222222
"7651",0
"7652",0.00238412698412698
"7653",0.000222222222222222
"7654",0.000365079365079365
"7655",0.000317647058823529
"7656",0
"7657",0.00225252525252525
"7658",0.00250148544266191
"7659",0.00143737373737374
"7660",0.314627046319694
"7661",6e-04
"7662",0.000166666666666667
"7663",0
"7664",0.0695551482830894
"7665",0.00025
"7666",0
"7667",0.00969231601731601
"7668",0.00613478906714201
"7669",0.0157420579420579
"7670",0.00627447993183287
"7671",0
"7672",0.0160826001999377
"7673",0.000222222222222222
"7674",0.0121634814531873
"7675",0.995720295554119
"7676",0.00155555555555556
"7677",0.00104444444444444
"7678",0.0020232905982906
"7679",0.000422222222222222
"7680",0.00880934229169523
"7681",0.000222222222222222
"7682",0
"7683",0.000181818181818182
"7684",0
"7685",0.00167474747474747
"7686",0.0060985336558866
"7687",0
"7688",0
"7689",0.00102222222222222
"7690",0.00292727272727273
"7691",0.00265959595959596
"7692",0.00122222222222222
"7693",0
"7694",0.000444444444444444
"7695",0.000444444444444444
"7696",0.00952096514596515
"7697",0.00692222222222222
"7698",0.0484680355162553
"7699",0
"7700",0.00123030303030303
"7701",0.00163434343434343
"7702",0.000707692307692308
"7703",0.110358671393966
"7704",0.00302623063211299
"7705",0.00128888888888889
"7706",0.00115238095238095
"7707",0.000222222222222222
"7708",0.00128104575163399
"7709",0
"7710",0.00202455322455322
"7711",0.000587301587301587
"7712",0.98670968639204
"7713",0.00442354834707776
"7714",0.000666666666666667
"7715",0.041570207733443
"7716",0.00659003153709036
"7717",0.00191267507002801
"7718",0.00376264095381742
"7719",0.110888414036944
"7720",0.00141111111111111
"7721",0.149631949259891
"7722",0.000222222222222222
"7723",0.000871328671328671
"7724",0
"7725",0
"7726",0.0208035946080064
"7727",0
"7728",0.0143224434062669
"7729",0
"7730",0
"7731",0.0138056721056721
"7732",0
"7733",0.000525
"7734",0.00647965367965368
"7735",0
"7736",0.0214555552290846
"7737",0.0154132816529875
"7738",0
"7739",0.000569444444444444
"7740",0.000902777777777778
"7741",0.0048954933954934
"7742",0.0015969696969697
"7743",0.983589862425157
"7744",0.000222222222222222
"7745",0
"7746",0.00348128342245989
"7747",0.00408268398268398
"7748",0.0266317347684995
"7749",4e-04
"7750",0.00111721611721612
"7751",4e-04
"7752",0.000347222222222222
"7753",0
"7754",0.000971428571428571
"7755",0
"7756",0.00126666666666667
"7757",0
"7758",0.00444242424242424
"7759",0.0141541226747109
"7760",0
"7761",0
"7762",0.0695922543143131
"7763",0.000181818181818182
"7764",0.0145907514054573
"7765",0.00267619047619048
"7766",0.0141266008501303
"7767",0
"7768",0.000422222222222222
"7769",0.00111111111111111
"7770",0.0050726678550208
"7771",0.00751249469484764
"7772",0
"7773",0
"7774",0.0146347347097347
"7775",0.0144724747474747
"7776",0.00449590017825312
"7777",0.00233333333333333
"7778",0.0101391136641137
"7779",0.00196944444444444
"7780",0
"7781",0.0513696160049101
"7782",0.00167626262626263
"7783",0.0150487652870006
"7784",0.00572550913139148
"7785",0
"7786",2e-04
"7787",0
"7788",0
"7789",0.00111111111111111
"7790",0.00115674603174603
"7791",0.000444444444444444
"7792",0
"7793",0.000422222222222222
"7794",0.0159243302449185
"7795",0
"7796",0.0989924740292388
"7797",0
"7798",0.0124098058803941
"7799",0.00856722264663441
"7800",0
"7801",2e-04
"7802",0
"7803",0.0127365967365967
"7804",0
"7805",0.0348267201752496
"7806",0.000222222222222222
"7807",0
"7808",0.00815079365079365
"7809",0.0233120159252512
"7810",0
"7811",0.00599678148648737
"7812",0.00170940170940171
"7813",0.0114623043623044
"7814",0.000117647058823529
"7815",8e-04
"7816",0.00786534462269756
"7817",0
"7818",0.0176763891337421
"7819",0.0037133541295306
"7820",0
"7821",0
"7822",0.000444444444444444
"7823",0.00111111111111111
"7824",0.00697878787878788
"7825",0.00137460317460317
"7826",0.000388888888888889
"7827",0.000844444444444444
"7828",0.000955555555555556
"7829",0
"7830",0.0405612328847623
"7831",0.00624444444444445
"7832",0.0104476623050152
"7833",0.00355688168041109
"7834",0.00311313131313131
"7835",0
"7836",0.0855134429296194
"7837",0.0551369552016611
"7838",0
"7839",0.00199396681749623
"7840",0.011476234549764
"7841",0.00379316239316239
"7842",0.000422222222222222
"7843",0.000422222222222222
"7844",0
"7845",0.000339869281045752
"7846",0
"7847",0.0453486035206623
"7848",0
"7849",0.0145501635619283
"7850",0.0247065499859617
"7851",0.0706941070367541
"7852",0.00184444444444444
"7853",0.00288888888888889
"7854",0.0235335590879708
"7855",0
"7856",0.00140952380952381
"7857",0.0238683950036891
"7858",0.001127331002331
"7859",0.00495231729055258
"7860",0
"7861",0.00908827006327006
"7862",0
"7863",0.00735004880740175
"7864",0.000742857142857143
"7865",0.00175555555555556
"7866",0.000365079365079365
"7867",0
"7868",0
"7869",0.00313986928104575
"7870",0.00662248111365759
"7871",0
"7872",0.000666666666666667
"7873",0.0237608412829001
"7874",0
"7875",0.0026
"7876",0.0075765639589169
"7877",2e-04
"7878",0
"7879",0.0394564156431803
"7880",0.0254430425783367
"7881",0
"7882",0.062445065185932
"7883",0.00555258989376636
"7884",0
"7885",0.00128888888888889
"7886",0.00137777777777778
"7887",0.00753986813839755
"7888",0.000222222222222222
"7889",0
"7890",0.00902037684537684
"7891",0.000181818181818182
"7892",0.00801593765711413
"7893",0.0111705627705628
"7894",0.0113550640535935
"7895",0
"7896",0.000222222222222222
"7897",0.00119292929292929
"7898",0.00457418300653595
"7899",0.00245
"7900",0.898136746260276
"7901",0.000266666666666667
"7902",0.609051871820989
"7903",0.00269031491384433
"7904",0.000222222222222222
"7905",0.00959312240047534
"7906",0.000222222222222222
"7907",0.036034364002011
"7908",0.0311358236534707
"7909",0.0186476381461676
"7910",0
"7911",0.000222222222222222
"7912",0.00755353535353535
"7913",0
"7914",0.00391146761734997
"7915",0.00237462863933452
"7916",0.00368241758241758
"7917",0.00498156565656566
"7918",0.0115210270122035
"7919",0.106477941176471
"7920",0.000742857142857143
"7921",0.0250504539578069
"7922",0.00982829833565128
"7923",0.000355555555555556
"7924",0.000888888888888889
"7925",0.00098989898989899
"7926",0
"7927",0.0395917621594092
"7928",0.0269287506611036
"7929",0.0134812933798228
"7930",0.000222222222222222
"7931",0
"7932",0.0700889437360025
"7933",0
"7934",0.0138708438620203
"7935",0.000444444444444444
"7936",0.00316491228070175
"7937",0.0309595127095127
"7938",0.00397063492063492
"7939",0.000755555555555556
"7940",0.000166666666666667
"7941",0.00709784268019562
"7942",0.00118655674390969
"7943",0.000222222222222222
"7944",0
"7945",0.000822222222222222
"7946",6e-04
"7947",0.0695500396662161
"7948",0.0181200361729773
"7949",0
"7950",0
"7951",0.0258353946706888
"7952",0.0661640535505086
"7953",0.00493479853479854
"7954",0
"7955",0.000942857142857143
"7956",0.0022483660130719
"7957",0
"7958",0.0115125253831136
"7959",0.0170191070367541
"7960",0.00846416361416362
"7961",0
"7962",2e-04
"7963",0.0138414107134695
"7964",0.0121248491704374
"7965",0.00694730547230547
"7966",0.0119457927693222
"7967",0
"7968",0
"7969",0.00123261183261183
"7970",0
"7971",0.00197070707070707
"7972",0.00194444444444444
"7973",0.0028969696969697
"7974",0.0126159980542333
"7975",0.00325384615384615
"7976",0
"7977",0.0462196279210985
"7978",0.0164315545565545
"7979",0.000444444444444444
"7980",0
"7981",0.00726363636363637
"7982",0.00854801244507127
"7983",0
"7984",0.000363636363636364
"7985",0
"7986",0.0019008547008547
"7987",0.000444444444444444
"7988",0.000666666666666667
"7989",0.0464503947033358
"7990",0.00304444444444444
"7991",0
"7992",0.979692176777471
"7993",0
"7994",0
"7995",0.00129365079365079
"7996",0
"7997",0.00108888888888889
"7998",0
"7999",0.00256666666666667
"8000",0.000117647058823529
"8001",0
"8002",0.0130983687880747
"8003",0
"8004",0.000365079365079365
"8005",0.0431770004505298
"8006",0
"8007",0.00103030303030303
"8008",0.000392857142857143
"8009",0.019277296396414
"8010",0.000888888888888889
"8011",0.00158333333333333
"8012",0
"8013",0.0024984126984127
"8014",0
"8015",0.000404040404040404
"8016",0.0213518135029745
"8017",0.000222222222222222
"8018",0.085487730733319
"8019",0.00922020202020202
"8020",0
"8021",0.00175032679738562
"8022",0.0721743663199546
"8023",0.000422222222222222
"8024",0.0354550851109674
"8025",0
"8026",0
"8027",0.000222222222222222
"8028",0.000222222222222222
"8029",0.014342054024407
"8030",0.00106310160427807
"8031",0.000404040404040404
"8032",0.0822920280699692
"8033",0
"8034",0.00422222222222222
"8035",0.00226349206349206
"8036",0
"8037",0.00742568428303722
"8038",0
"8039",0.0255308577043871
"8040",0.0116026182967359
"8041",0.00105959595959596
"8042",0.000444444444444444
"8043",0.119392432240962
"8044",0
"8045",0.191374629945218
"8046",0.002
"8047",0.00197292250233427
"8048",0.124126391745509
"8049",0
"8050",0.00116038210155857
"8051",0.0466689281306928
"8052",0
"8053",0.00155555555555556
"8054",0
"8055",0.0111010247922013
"8056",0
"8057",0.00133333333333333
"8058",0.00733367269984917
"8059",0.00236507936507936
"8060",0.0470033267386208
"8061",0
"8062",0.00308124098124098
"8063",0.000666666666666667
"8064",0.00115617715617716
"8065",0.00126666666666667
"8066",0.00133333333333333
"8067",0.00916189611042552
"8068",0.00100653594771242
"8069",0.001525
"8070",0
"8071",0
"8072",0.00252115270350565
"8073",0.000587301587301587
"8074",0.00133333333333333
"8075",0.0032482905982906
"8076",0.0103013494675259
"8077",0
"8078",0
"8079",0.00452132867132867
"8080",0.000666666666666667
"8081",0.00705631313131313
"8082",0
"8083",0.000117647058823529
"8084",0.000777777777777778
"8085",0
"8086",0.443254503339797
"8087",0.000666666666666667
"8088",0.00648196329813977
"8089",0.0111128329187153
"8090",0
"8091",0.000626262626262626
"8092",0
"8093",0.000117647058823529
"8094",0.00104738562091503
"8095",0.00217264957264957
"8096",0
"8097",0.000222222222222222
"8098",0.0167589918251683
"8099",0.0134501217736512
"8100",0.000222222222222222
"8101",0.00339292929292929
"8102",0
"8103",0.151042667987328
"8104",0.00525949605949606
"8105",0.000953623188405797
"8106",0.00789380227615522
"8107",0.000444444444444444
"8108",0.00163030303030303
"8109",0.0156526886512181
"8110",0
"8111",0.000644444444444444
"8112",0
"8113",0.00222222222222222
"8114",0.000888888888888889
"8115",0
"8116",0.00663269230769231
"8117",0
"8118",2e-04
"8119",0.00243815987933635
"8120",0.00390689865689866
"8121",0.000222222222222222
"8122",0
"8123",0.000422222222222222
"8124",0.000222222222222222
"8125",0.00280653594771242
"8126",0.00496899766899767
"8127",0.00101111111111111
"8128",0
"8129",0.00724646464646465
"8130",0
"8131",0.000444444444444444
"8132",0.012046645021645
"8133",4e-04
"8134",0.00104102564102564
"8135",0
"8136",0
"8137",0.000166666666666667
"8138",0.000444444444444444
"8139",0.00258030303030303
"8140",0
"8141",0.00227871572871573
"8142",0.00985194886812534
"8143",0.0103837778234837
"8144",0.000666666666666667
"8145",0.000888888888888889
"8146",0
"8147",0.00340413475413475
"8148",0
"8149",0.002
"8150",0.0281201391745509
"8151",4e-04
"8152",4e-04
"8153",0
"8154",0.0237120157620158
"8155",0.00397759821877469
"8156",0
"8157",0.00100653594771242
"8158",0
"8159",0
"8160",0
"8161",0.00252698412698413
"8162",0
"8163",0.00111111111111111
"8164",0.233578581059463
"8165",0
"8166",0.00685277777777778
"8167",0.000166666666666667
"8168",0.0162843153578448
"8169",0
"8170",0.0056042957042957
"8171",0.0831815841021723
"8172",0.000347222222222222
"8173",0
"8174",0.00658999497234792
"8175",0.00100952380952381
"8176",0.0355412491103667
"8177",0.00112820512820513
"8178",0.00362886084503732
"8179",0.00262222222222222
"8180",0.00744285714285714
"8181",0.000844444444444444
"8182",0
"8183",0.0120096241993301
"8184",0.0124924714174714
"8185",0.00522637917637918
"8186",0.00131111111111111
"8187",0.0038317587641117
"8188",0.00573131313131313
"8189",0.00282954822954823
"8190",0
"8191",0.00433737373737374
"8192",0
"8193",0.0026969696969697
"8194",0.00482960372960373
"8195",0.00127070707070707
"8196",0.00523333333333333
"8197",0.000844444444444444
"8198",0
"8199",0
"8200",0
"8201",0.000222222222222222
"8202",0
"8203",0
"8204",0.0321447816888993
"8205",0
"8206",0.0121947191697192
"8207",0
"8208",2e-04
"8209",0
"8210",0.0107820831129655
"8211",0
"8212",0.00328888888888889
"8213",0.200546463993523
"8214",0
"8215",0.00115530303030303
"8216",0.00268426344896933
"8217",0.00938863636363636
"8218",0
"8219",0.00395530303030303
"8220",0
"8221",0.000222222222222222
"8222",0.0188339859486918
"8223",0.0735231427069662
"8224",0
"8225",0.00975257128492422
"8226",0
"8227",0.000365079365079365
"8228",0.00602859362859363
"8229",0.00654795008912656
"8230",0
"8231",0
"8232",0.000307692307692308
"8233",0.00460350564468211
"8234",0.000548484848484849
"8235",0.000644444444444444
"8236",0.000784313725490196
"8237",0.0107464646464646
"8238",4e-04
"8239",0.00688766511266511
"8240",0
"8241",0.00939100621600622
